PID,Renewal_ID,License_ID,Customer_ID,Product_ID,Renewal_Date,Previous_Contract_Value,New_Contract_Value,Renewal_Type,Renewal_Duration,Discount_Applied,Renewal_Status,Negotiation_Days,Decision_Maker_Change,Competitive_Threat,Upsell_Opportunity,Cross_sell_Products
PID-D8DABC2B577B,R003181,L002132,C00270,P00020,2024-04-06,35178,35881.56,Negotiated,730,16,Declined,3,False,False,False,0
PID-C2E403E7A6AA,R003182,L002133,C00270,P00019,2025-01-24,181240,190302.0,Negotiated,1095,17,Declined,17,True,False,True,3
PID-A6163AB69D7C,R003183,L002133,C00270,P00019,2025-02-23,181240,175802.8,Automatic,730,18,Declined,15,False,True,False,2
PID-E3CA687BD5D6,R003184,L002134,C00271,P00080,2025-05-31,14220,14220.0,Automatic,730,17,Declined,30,True,True,True,1
PID-2E9DFFCEED1E,R003185,L002134,C00271,P00080,2028-05-30,14220,12229.2,Automatic,730,5,Pending,24,True,True,True,3
PID-498234A20B35,R003186,L002134,C00271,P00080,2031-05-30,14220,13366.8,Manual,1095,19,Pending,10,False,True,True,1
PID-A5197A99A7AD,R003187,L002136,C00271,P00117,2020-09-17,141950,123496.5,Negotiated,1095,1,Completed,11,False,True,False,0
PID-E699838865FA,R003188,L002137,C00271,P00116,2020-10-21,56166,57850.98,Automatic,730,9,Pending,11,False,False,False,2
PID-12C92DCA9AA8,R003189,L002137,C00271,P00116,2020-11-20,56166,56727.66,Manual,365,16,Completed,3,False,True,False,0
PID-016109768DA0,R003190,L002137,C00271,P00116,2020-12-20,56166,62905.92,Automatic,1095,4,Declined,23,False,True,False,0
PID-F7B2F50ACB17,R003191,L002138,C00271,P00115,2023-04-12,104706,96329.52,Negotiated,730,18,Declined,18,True,False,False,1
PID-652D89AA9472,R003192,L002138,C00271,P00115,2024-04-11,104706,84811.86,Negotiated,1095,15,Pending,29,False,False,False,2
PID-DFBD70CF52F9,R003193,L002138,C00271,P00115,2025-04-11,104706,101564.82,Automatic,365,13,Completed,23,True,False,True,3
PID-EB8CFC1CF6E3,R003194,L002139,C00271,P00056,2022-06-24,19596,19400.04,Negotiated,365,4,Declined,18,False,True,True,3
PID-3ECAE10A20EE,R003195,L002140,C00271,P00050,2024-09-17,28143,27861.57,Automatic,365,3,Declined,5,True,True,True,0
PID-B1A9BABA0FF4,R003196,L002141,C00271,P00098,2025-07-03,53250,56977.5,Automatic,365,1,Declined,1,True,False,True,0
PID-1F6F9E254D0E,R003197,L002142,C00271,P00141,2023-11-18,14384,13377.12,Automatic,365,15,Declined,15,True,True,False,2
PID-427387080C3F,R003198,L002142,C00271,P00141,2024-02-16,14384,16685.44,Manual,730,12,Declined,11,False,False,True,3
PID-FAE361DDD92B,R003199,L002144,C00272,P00029,2025-05-13,111540,114886.2,Manual,730,16,Completed,3,True,True,False,3
PID-CC82D7B87E2C,R003200,L002144,C00272,P00029,2026-05-13,111540,119347.8,Automatic,1095,25,Pending,25,True,False,True,1
PID-25CB2E3362D1,R003201,L002144,C00272,P00029,2027-05-13,111540,109309.2,Manual,730,14,Declined,17,True,True,True,3
PID-65AA025961AE,R003202,L002145,C00273,P00093,2026-06-07,67522,78325.52,Automatic,1095,8,Pending,30,False,False,False,2
PID-B492DE3B3179,R003203,L002145,C00273,P00093,2029-06-06,67522,69547.66,Manual,1095,11,Completed,8,False,False,True,3
PID-A69B0D98E281,R003204,L002146,C00273,P00049,2025-08-07,2331,2773.89,Manual,365,15,Completed,27,True,True,True,2
PID-36E5EB7122DD,R003205,L002146,C00273,P00049,2026-08-07,2331,2727.27,Automatic,365,2,Declined,8,False,False,True,1
PID-CFDBED77A843,R003206,L002146,C00273,P00049,2027-08-07,2331,2773.89,Manual,1095,24,Pending,30,False,False,False,0
PID-AEE4E9A5D095,R003207,L002147,C00273,P00048,2023-03-22,14976,14376.96,Automatic,1095,13,Pending,27,True,False,False,0
PID-DBC064EC7697,R003208,L002147,C00273,P00048,2024-03-21,14976,13927.68,Automatic,1095,12,Pending,17,False,False,True,2
PID-EB8428EDE019,R003209,L002149,C00274,P00048,2024-11-09,23868,28641.6,Negotiated,1095,8,Declined,21,False,True,False,3
PID-6C9FF3E916B7,R003210,L002151,C00274,P00049,2020-11-18,6132,5212.2,Manual,365,22,Pending,12,False,True,False,2
PID-BB297B0C3640,R003211,L002151,C00274,P00049,2021-02-16,6132,5396.16,Automatic,1095,11,Completed,13,False,False,False,3
PID-DE6BE9952929,R003212,L002151,C00274,P00049,2021-05-17,6132,7051.8,Automatic,1095,4,Completed,28,True,True,False,2
PID-ED412BC2A8A3,R003213,L002152,C00275,P00107,2025-09-07,119140,113183.0,Manual,730,10,Completed,6,True,True,True,0
PID-EDB66D95C62D,R003214,L002152,C00275,P00107,2026-09-07,119140,122714.2,Automatic,730,24,Pending,9,True,True,True,0
PID-54EC5C13B433,R003215,L002152,C00275,P00107,2027-09-07,119140,137011.0,Manual,1095,10,Completed,18,True,True,False,1
PID-273CCF9DC51F,R003216,L002153,C00275,P00104,2024-05-10,146685,171621.45,Negotiated,730,5,Declined,3,False,True,False,3
PID-9B5535368A5D,R003217,L002154,C00276,P00004,2022-05-26,191036,210139.6,Manual,730,6,Declined,20,True,True,True,3
PID-C7BB5A5D3EFE,R003218,L002155,C00276,P00224,2022-08-06,142884,158601.24,Manual,730,5,Declined,14,True,True,True,2
PID-29A036636868,R003219,L002155,C00276,P00224,2024-08-05,142884,150028.2,Manual,730,7,Pending,25,False,False,True,1
PID-179EA0478316,R003220,L002155,C00276,P00224,2026-08-05,142884,138597.48,Manual,730,22,Pending,20,False,False,True,2
PID-C9EDBC73A1D2,R003221,L002156,C00276,P00221,2025-02-14,70080,65174.4,Automatic,730,25,Declined,5,False,False,False,2
PID-1E846DE41C43,R003222,L002156,C00276,P00221,2026-02-14,70080,71481.6,Automatic,1095,7,Completed,13,False,False,True,3
PID-4AB4FE01BC03,R003223,L002157,C00276,P00079,2022-01-06,3210,2985.3,Negotiated,1095,5,Completed,5,False,False,False,0
PID-D15774B5FBC9,R003224,L002157,C00276,P00079,2023-01-06,3210,2856.9,Manual,365,17,Completed,0,True,False,False,3
PID-A083060F7EED,R003225,L002160,C00277,P00214,2025-02-03,11118,10006.2,Manual,730,24,Declined,30,False,False,False,3
PID-B445DE2D31DA,R003226,L002160,C00277,P00214,2026-02-03,11118,9116.76,Manual,365,12,Completed,10,True,True,True,1
PID-9E9288997B14,R003227,L002160,C00277,P00214,2027-02-03,11118,9005.58,Manual,1095,6,Pending,18,True,False,False,1
PID-4C1A21A9E5C4,R003228,L002162,C00277,P00083,2024-09-12,17120,14038.4,Manual,1095,8,Completed,22,True,False,True,2
PID-C4E6B8DCD908,R003229,L002162,C00277,P00083,2024-10-12,17120,19688.0,Automatic,1095,12,Declined,27,True,True,True,2
PID-5B64546B4B98,R003230,L002162,C00277,P00083,2024-11-11,17120,16948.8,Automatic,730,20,Declined,9,True,True,False,1
PID-FC9B3812B449,R003231,L002164,C00278,P00036,2023-06-13,15640,18455.2,Manual,365,14,Declined,29,True,False,True,2
PID-FA7EF51E169C,R003232,L002164,C00278,P00036,2023-09-11,15640,12824.8,Negotiated,730,23,Completed,29,True,True,False,1
PID-DF3EDB58A1CA,R003233,L002164,C00278,P00036,2023-12-10,15640,12824.8,Manual,1095,17,Completed,1,False,True,True,3
PID-4EA32CD0C482,R003234,L002167,C00278,P00205,2025-06-29,68797,67421.06,Manual,1095,0,Declined,0,False,False,True,0
PID-531289E5AB21,R003235,L002168,C00279,P00152,2021-06-20,93412,108357.92,Manual,730,19,Declined,25,False,True,False,1
PID-22DF5CEEE803,R003236,L002168,C00279,P00152,2022-06-20,93412,95280.24,Automatic,1095,17,Completed,17,True,False,False,2
PID-3FBF9BCFA981,R003237,L002168,C00279,P00152,2023-06-20,93412,109292.04,Negotiated,730,14,Pending,26,False,True,True,3
PID-A1FBF939E7D8,R003238,L002169,C00279,P00081,2024-04-06,114940,106894.2,Automatic,730,15,Completed,22,False,True,False,1
PID-6EB1842F195F,R003239,L002169,C00279,P00081,2024-05-06,114940,106894.2,Negotiated,730,15,Declined,22,True,False,True,3
PID-2B0B6FB768B6,R003240,L002170,C00279,P00080,2022-02-09,126084,113475.6,Automatic,365,12,Pending,23,False,False,False,2
PID-755F8534DA49,R003241,L002170,C00279,P00080,2023-02-09,126084,147518.28,Manual,1095,19,Completed,21,True,False,True,0
PID-65A1C305F9FC,R003242,L002171,C00280,P00108,2025-04-15,99796,87820.48,Manual,1095,7,Completed,20,False,True,False,1
PID-07DD2E1ACFD4,R003243,L002173,C00281,P00196,2024-07-19,137886,132370.56,Manual,730,10,Declined,14,True,False,True,0
PID-BACFF91E3CBE,R003244,L002173,C00281,P00196,2024-10-17,137886,121339.68,Negotiated,1095,21,Declined,14,True,True,False,0
PID-99C690E1BBAB,R003245,L002173,C00281,P00196,2025-01-15,137886,140643.72,Automatic,1095,17,Declined,5,True,False,True,2
PID-2432AB390B8E,R003246,L002174,C00281,P00201,2026-08-21,17168,19571.52,Negotiated,365,17,Pending,17,True,False,False,1
PID-497255286299,R003247,L002174,C00281,P00201,2029-08-20,17168,17511.36,Automatic,1095,2,Completed,19,False,False,True,3
PID-76281EEB6C8F,R003248,L002175,C00282,P00102,2020-11-25,17775,15642.0,Manual,1095,8,Completed,7,True,False,False,1
PID-219C2FB12B17,R003249,L002175,C00282,P00102,2020-12-25,17775,16530.75,Automatic,1095,3,Declined,0,False,False,True,1
PID-CDBE9087B565,R003250,L002176,C00282,P00104,2024-12-17,86360,84632.8,Negotiated,365,19,Pending,11,True,True,False,0
PID-0D8B877D7E5B,R003251,L002178,C00282,P00033,2023-07-27,33642,28259.28,Negotiated,730,14,Pending,5,False,False,True,2
PID-56AD718ED1E0,R003252,L002179,C00282,P00034,2024-06-12,51183,42481.89,Manual,1095,8,Pending,14,True,False,False,2
PID-FB3D819CC545,R003253,L002179,C00282,P00034,2024-07-12,51183,43505.55,Manual,1095,17,Completed,12,False,True,True,0
PID-41AAD6672636,R003254,L002179,C00282,P00034,2024-08-11,51183,57836.79,Manual,365,6,Declined,24,False,True,False,1
PID-1C30B66E69A5,R003255,L002180,C00283,P00176,2027-05-28,312064,346391.04,Negotiated,365,22,Pending,22,False,False,False,0
PID-485C05F549AE,R003256,L002180,C00283,P00176,2030-05-27,312064,365114.88,Negotiated,365,12,Completed,25,False,False,True,2
PID-656AB9E0CFF9,R003257,L002183,C00283,P00160,2023-02-14,7308,6211.8,Negotiated,365,13,Completed,30,True,True,True,3
PID-9758EB05C534,R003258,L002184,C00283,P00162,2023-05-03,183960,194997.6,Automatic,1095,0,Pending,8,True,False,True,2
PID-21608E021473,R003259,L002184,C00283,P00162,2025-05-02,183960,158205.6,Negotiated,1095,6,Declined,11,False,True,False,0
PID-0F2EFF5B537F,R003260,L002184,C00283,P00162,2027-05-02,183960,154526.4,Automatic,365,18,Declined,3,True,False,True,3
PID-50C39ECFDF70,R003261,L002185,C00283,P00115,2022-03-10,98612,99598.12,Negotiated,365,9,Pending,5,False,False,False,2
PID-1DD62856D42A,R003262,L002186,C00283,P00117,2024-05-18,290580,308014.8,Manual,1095,18,Pending,15,False,True,True,0
PID-EA49DFCB2DF2,R003263,L002187,C00283,P00028,2023-11-11,64883,76561.94,Manual,730,20,Pending,13,False,True,True,1
PID-A360B3A25F3F,R003264,L002187,C00283,P00028,2024-11-10,64883,55799.38,Manual,1095,19,Pending,26,True,True,False,0
PID-B3784DF0809F,R003265,L002188,C00284,P00196,2024-08-16,30870,29943.9,Negotiated,1095,12,Completed,16,False,False,False,0
PID-C49D7091F0BB,R003266,L002188,C00284,P00196,2024-09-15,30870,25622.1,Automatic,730,18,Pending,30,False,False,False,1
PID-2517B57C5CA1,R003267,L002189,C00284,P00203,2020-09-20,8020,7218.0,Negotiated,365,5,Declined,10,False,True,True,0
PID-C6463FF17862,R003268,L002189,C00284,P00203,2020-12-19,8020,6656.6,Manual,730,23,Pending,24,True,True,False,0
PID-D433529A9949,R003269,L002190,C00284,P00197,2024-02-06,87633,75364.38,Automatic,1095,23,Pending,19,True,False,True,2
PID-012DB7B5B766,R003270,L002190,C00284,P00197,2024-05-06,87633,99025.29,Manual,1095,25,Completed,26,True,False,True,2
PID-71D499B0C299,R003271,L002190,C00284,P00197,2024-08-04,87633,85880.34,Negotiated,365,23,Completed,24,True,True,True,0
PID-E2E7E71E4CC2,R003272,L002192,C00286,P00031,2024-12-12,96444,104159.52,Negotiated,730,18,Pending,24,True,True,True,1
PID-B62125C4BC34,R003273,L002192,C00286,P00031,2025-12-12,96444,85835.16,Automatic,730,23,Pending,13,False,False,False,3
PID-A4751179525C,R003274,L002193,C00287,P00251,2023-10-18,13746,16495.2,Negotiated,730,13,Declined,23,False,False,False,0
PID-96FA6654BB73,R003275,L002194,C00287,P00252,2025-08-24,69864,83138.16,Manual,365,8,Declined,8,False,False,True,2
PID-A4D8F9C137E6,R003276,L002195,C00287,P00253,2023-11-06,29460,24746.4,Negotiated,1095,23,Completed,2,True,False,True,0
PID-4E5E3D970BDB,R003277,L002195,C00287,P00253,2024-11-05,29460,23862.6,Automatic,1095,0,Completed,3,False,False,True,3
PID-39AF48415D88,R003278,L002195,C00287,P00253,2025-11-05,29460,32700.6,Negotiated,365,6,Declined,23,True,True,False,1
PID-27981D0D2586,R003279,L002196,C00288,P00126,2024-10-15,107334,101967.3,Negotiated,1095,8,Completed,10,False,False,False,2
PID-B60539E12DE4,R003280,L002196,C00288,P00126,2026-10-15,107334,99820.62,Automatic,730,15,Pending,19,True,True,True,0
PID-DBABE8FD2E31,R003281,L002196,C00288,P00126,2028-10-14,107334,100893.96,Manual,1095,9,Pending,17,False,True,True,0
PID-A9B904C8535B,R003282,L002197,C00288,P00127,2022-02-15,19971,23565.78,Manual,1095,1,Pending,5,False,True,False,3
PID-98F038587A9A,R003283,L002197,C00288,P00127,2022-05-16,19971,20570.13,Automatic,365,9,Completed,11,False,False,False,2
PID-D0D98A1B88DC,R003284,L002199,C00290,P00259,2021-02-13,86710,84975.8,Automatic,365,22,Completed,16,False,True,False,2
PID-D3532A4B4ED8,R003285,L002199,C00290,P00259,2022-02-13,86710,84108.7,Automatic,1095,14,Completed,4,True,False,True,3
PID-03D7B6A71EE3,R003286,L002199,C00290,P00259,2023-02-13,86710,90178.4,Negotiated,1095,9,Completed,2,True,False,False,1
PID-B516F7A1A88A,R003287,L002200,C00290,P00022,2024-05-02,156645,177008.85,Negotiated,730,18,Pending,18,True,False,False,3
PID-EA75309662CA,R003288,L002200,C00290,P00022,2024-07-31,156645,175442.4,Automatic,1095,10,Completed,3,True,False,False,2
PID-2B0EB8043A2C,R003289,L002200,C00290,P00022,2024-10-29,156645,130015.35,Negotiated,730,20,Completed,0,False,True,False,2
PID-67FFA54444AA,R003290,L002201,C00290,P00023,2025-04-04,173436,180373.44,Negotiated,730,20,Pending,8,False,False,True,3
PID-C81B909D426A,R003291,L002201,C00290,P00023,2027-04-04,173436,178639.08,Manual,365,25,Completed,12,True,True,False,0
PID-D0D4D24824B7,R003292,L002201,C00290,P00023,2029-04-03,173436,202920.12,Manual,730,15,Completed,2,True,False,False,0
PID-C83B0C14C295,R003293,L002203,C00290,P00146,2020-06-07,146664,162797.04,Manual,730,1,Declined,21,False,True,True,0
PID-3EFBA9F293E2,R003294,L002203,C00290,P00146,2020-07-07,146664,143730.72,Automatic,365,16,Pending,25,True,False,True,3
PID-3B9A31B50696,R003295,L002204,C00290,P00147,2020-05-09,121272,135824.64,Manual,365,13,Declined,12,True,True,True,2
PID-2115E4BAE354,R003296,L002204,C00290,P00147,2020-08-07,121272,126122.88,Automatic,365,2,Completed,0,False,True,False,1
PID-70DECE113532,R003297,L002204,C00290,P00147,2020-11-05,121272,99443.04,Negotiated,1095,13,Pending,12,False,True,False,1
PID-A5D5537C25D2,R003298,L002206,C00290,P00151,2025-03-21,20367,21589.02,Automatic,1095,25,Declined,29,False,False,False,2
PID-32B55AC907FB,R003299,L002206,C00290,P00151,2027-03-21,20367,17311.95,Negotiated,730,25,Completed,9,False,True,False,0
PID-C59FAC647060,R003300,L002208,C00290,P00090,2024-06-04,101106,89984.34,Automatic,1095,1,Pending,10,False,True,True,3
PID-9DDB3306A61C,R003301,L002208,C00290,P00090,2024-09-02,101106,119305.08,Negotiated,365,8,Pending,22,True,False,False,0
PID-76DE909131DF,R003302,L002208,C00290,P00090,2024-12-01,101106,108183.42,Automatic,365,20,Declined,10,False,True,True,3
PID-244F4F4A08DE,R003303,L002209,C00290,P00089,2026-04-19,14003,11482.46,Negotiated,730,20,Pending,23,True,True,True,3
PID-EDAB97BA905E,R003304,L002209,C00290,P00089,2029-04-18,14003,12182.61,Automatic,730,8,Pending,5,False,True,False,2
PID-64199F608D34,R003305,L002211,C00290,P00011,2024-10-15,154252,171219.72,Negotiated,1095,14,Declined,12,True,False,False,3
PID-24954BF4A709,R003306,L002211,C00290,P00011,2025-10-15,154252,155794.52,Negotiated,365,13,Completed,19,False,True,False,1
PID-BDD4371C8E08,R003307,L002211,C00290,P00011,2026-10-15,154252,138826.8,Automatic,730,6,Completed,27,True,True,True,0
PID-C98CC9F02986,R003308,L002212,C00290,P00261,2025-01-20,24856,21127.6,Automatic,1095,13,Declined,17,False,False,False,3
PID-014EC3B1BCDB,R003309,L002215,C00290,P00094,2022-05-27,12870,13513.5,Negotiated,1095,5,Pending,4,False,True,True,3
PID-DAB6BF2A7051,R003310,L002215,C00290,P00094,2023-05-27,12870,12483.9,Automatic,365,14,Pending,22,True,True,True,0
PID-0CCB5FC9CB92,R003311,L002216,C00290,P00001,2025-03-23,83037,89679.96,Automatic,730,11,Declined,11,True,True,True,3
PID-C84B567C5FF8,R003312,L002216,C00290,P00001,2028-03-22,83037,92171.07,Manual,1095,2,Completed,4,False,True,True,0
PID-6D0BC14453CA,R003313,L002216,C00290,P00001,2031-03-22,83037,92171.07,Manual,1095,16,Declined,20,True,True,False,1
PID-E7874F71BA09,R003314,L002217,C00290,P00002,2025-12-16,168045,183169.05,Manual,365,11,Declined,13,False,False,True,3
PID-CDAD14E574C7,R003315,L002219,C00290,P00249,2022-10-07,5040,5140.8,Negotiated,730,15,Pending,8,True,True,True,1
PID-CF228F618EA7,R003316,L002220,C00290,P00171,2024-06-03,29342,24647.28,Automatic,1095,8,Pending,6,False,True,True,2
PID-BEABD32B965C,R003317,L002220,C00290,P00171,2025-06-03,29342,34330.14,Automatic,1095,5,Pending,26,False,True,True,2
PID-D03BE6E9F991,R003318,L002222,C00290,P00156,2022-03-24,81168,77109.6,Automatic,1095,21,Declined,20,True,False,True,3
PID-44F1118954B3,R003319,L002223,C00290,P00157,2023-12-05,12411,14396.76,Negotiated,730,6,Declined,23,True,True,True,2
PID-DBEBA5369269,R003320,L002223,C00290,P00157,2025-12-04,12411,10549.35,Automatic,365,8,Pending,10,False,False,False,0
PID-BDABFED14969,R003321,L002224,C00290,P00207,2021-01-08,57564,61017.84,Negotiated,730,22,Completed,23,False,False,True,1
PID-B5C0E44B7751,R003322,L002224,C00290,P00207,2022-01-08,57564,63320.4,Automatic,365,24,Completed,11,False,False,False,3
PID-1EC23BDBE559,R003323,L002224,C00290,P00207,2023-01-08,57564,48929.4,Negotiated,730,13,Completed,0,True,False,False,0
PID-FD269F35BCA8,R003324,L002225,C00290,P00073,2021-07-10,118215,133582.95,Manual,1095,22,Declined,22,False,False,True,2
PID-1DC402381292,R003325,L002226,C00291,P00093,2023-05-19,102767,83241.27,Negotiated,730,8,Completed,26,False,False,True,3
PID-2B5709B9E6FF,R003326,L002226,C00291,P00093,2024-05-18,102767,97628.65,Manual,1095,19,Declined,9,False,True,True,0
PID-8EFF4F3C6F22,R003327,L002229,C00291,P00206,2023-12-27,58984,58984.0,Automatic,1095,13,Pending,28,False,True,False,2
PID-E27DE7A69DC8,R003328,L002229,C00291,P00206,2024-01-26,58984,47777.04,Manual,365,23,Pending,21,False,True,False,3
PID-7B28544A5145,R003329,L002229,C00291,P00206,2024-02-25,58984,47187.2,Negotiated,365,25,Declined,4,True,True,True,0
PID-93647FC21D4E,R003330,L002230,C00291,P00159,2025-11-30,23712,21340.8,Negotiated,1095,22,Pending,3,True,False,True,2
PID-5AB20F72821E,R003331,L002230,C00291,P00159,2026-11-30,23712,22763.52,Manual,730,10,Completed,0,False,True,False,2
PID-FAFD1534E391,R003332,L002230,C00291,P00159,2027-11-30,23712,23237.76,Negotiated,730,2,Completed,5,True,True,False,2
PID-A9160825A653,R003333,L002232,C00291,P00160,2023-11-13,1386,1150.38,Manual,730,2,Pending,25,False,True,False,2
PID-F9A009AAD495,R003334,L002233,C00291,P00232,2023-09-14,156306,129733.98,Automatic,1095,13,Pending,5,True,True,False,1
PID-EC72796B6B44,R003335,L002234,C00291,P00230,2025-03-28,21714,18022.62,Negotiated,1095,23,Declined,18,False,False,False,2
PID-FCB57F60B7BA,R003336,L002234,C00291,P00230,2027-03-28,21714,18022.62,Automatic,730,21,Pending,8,True,False,True,0
PID-BDB85404A862,R003337,L002235,C00291,P00208,2021-08-05,67568,74324.8,Automatic,730,12,Declined,1,False,True,True,0
PID-EDAAE6F2C90E,R003338,L002235,C00291,P00208,2021-11-03,67568,77027.52,Manual,730,16,Completed,14,False,False,True,3
PID-B6EEA5A9DC1A,R003339,L002236,C00291,P00257,2021-10-23,121030,135553.6,Manual,1095,1,Completed,7,False,True,True,0
PID-230F308942C3,R003340,L002238,C00292,P00253,2022-09-06,87398,90893.92,Automatic,1095,12,Declined,29,False,True,True,2
PID-55A66303FBB9,R003341,L002238,C00292,P00253,2024-09-05,87398,98759.74,Manual,1095,11,Declined,29,True,False,False,0
PID-BAC426B52567,R003342,L002238,C00292,P00253,2026-09-05,87398,85650.04,Manual,730,7,Completed,23,True,False,True,2
PID-19A86D8ABABB,R003343,L002239,C00292,P00252,2023-03-29,147396,170979.36,Negotiated,730,13,Pending,17,False,False,False,1
PID-D51963CBFF8D,R003344,L002239,C00292,P00252,2024-03-28,147396,145922.04,Manual,1095,0,Declined,0,True,True,False,3
PID-BAB3A456785B,R003345,L002239,C00292,P00252,2025-03-28,147396,117916.8,Automatic,730,8,Pending,12,True,True,False,2
PID-E187E50D02C6,R003346,L002240,C00292,P00251,2024-01-22,114234,133653.78,Automatic,365,13,Declined,23,True,True,True,3
PID-3A8EBE745B8F,R003347,L002240,C00292,P00251,2025-01-21,114234,100525.92,Manual,365,4,Completed,23,True,True,True,3
PID-913ADE527005,R003348,L002241,C00292,P00137,2022-07-02,44640,45532.8,Manual,365,11,Pending,21,True,False,False,3
PID-F62044C774BB,R003349,L002241,C00292,P00137,2023-07-02,44640,37944.0,Automatic,365,4,Completed,20,True,False,True,0
PID-FDA61EA1D47B,R003350,L002241,C00292,P00137,2024-07-01,44640,42854.4,Automatic,365,19,Completed,8,True,False,False,3
PID-1FA310EED063,R003351,L002242,C00292,P00138,2025-10-27,8192,7045.12,Manual,365,6,Completed,7,False,False,False,3
