License_ID,Customer_ID,Vendor_ID,Product_ID,Number_of_quantities_purchased,Number_of_quantities_activated,Percentage_of_quantities_deployed,Days_since_last_quantity_purchased,Days_since_last_quantity_activated,Avg_gap_in_quantity_purchase,Avg_gap_in_quantity_activated,Direction_Trend_purchased_quantities,Direction_Trend_activated_quantities,Direction_Trend_deployed_quantities,Deployment_Type,Days_since_first_quantity_purchased,Days_since_first_activation,Avg_gap_Purchase_to_Activation,Frequency_of_Product_Purchase,Recency_of_product_purchase,Variants,Subscription_period_derived,Contract_Value,License_Start_Date,License_End_Date,Renewal_Status,Payment_Status,Support_Tickets,Satisfaction_Score,Churn_Risk,Usage_Frequency,Last_Login,Feature_Utilization,Integration_Count,Custom_Configuration,Training_Sessions,Upgrade_History,Downgrade_History,Relative_number_of_products_purchased_from_catalogue,Relative_purchases_qty,Relative_activation_qty,Relative_activation_percentage,Relative_Activated_Variant_percentage,Relative_variant_activation_quantity
L001616,C00214,V0025,P00122,89.0,72.0,64.04494382022472,831.0,825.0,235.0,214.0,Downward,Downward,Downward,Production,1066.0,1039.0,16.5,2.0,831.0,V1,365.0,71556.0,2022-01-30,2023-09-22,Active,Paid,0.0,3.0,Medium,Daily,2024-11-30,81.0,3.0,True,3.0,1.0,1.0,13.138686131386862,1.3240107110978874,1.2919432980441414,80.89887640449437,20.0,1.2919432980441414
L001617,C00214,V0025,P00124,354.0,291.0,59.03954802259888,85.0,83.0,230.75,223.75,Downward,Downward,Downward,Development,1008.0,978.0,23.0,5.0,85.0,V2,365.0,222666.0,2022-03-29,2025-01-05,Expired,Paid,3.0,10.0,Low,Weekly,2024-12-15,53.0,0.0,False,2.0,2.0,0.0,13.138686131386862,5.266289794703957,5.221604162928404,82.20338983050848,20.0,5.221604162928404
L001618,C00214,V0014,P00079,229.0,200.0,76.41921397379913,-169.0,-196.0,244.5,247.25,Upward,Upward,Upward,,809.0,793.0,18.6,5.0,-169.0,V2,365.0,24503.0,2022-10-14,2026-06-18,Active,Pending,0.0,3.0,Medium,Weekly,2024-12-31 00:00:00,100.0,2.0,False,1.0,1.0,0.0,13.138686131386862,3.406724189229396,3.588731383455948,87.33624454148472,20.0,3.588731383455948
L001619,C00214,V0014,P00078,181.0,168.0,55.80110497237569,1210.0,1206.0,166.0,156.5,Downward,Downward,Downward,Production,1542.0,1519.0,18.333333333333332,3.0,1210.0,"V2,V1",90.0,68056.0,2020-10-11,2022-09-08,Expired,Paid,2.0,10.0,High,Weekly,2022-11-09,35.0,4.0,True,0.0,3.0,1.0,13.138686131386862,2.692650996727165,3.0145343621029963,92.81767955801105,40.0,3.0145343621029963
L001620,C00214,V0005,P00027,178.0,129.0,58.98876404494382,-312.0,-333.0,160.33333333333334,162.0,Downward,Downward,Downward,Production,169.0,153.0,19.75,4.0,-312.0,"V1,V4",30.0,55714.0,2024-07-15,2026-11-08,Active,Paid,9.0,5.0,High,Daily,2024-12-31 00:00:00,31.0,4.0,False,2.0,0.0,1.0,13.138686131386862,2.6480214221957747,2.3147317423290867,72.47191011235955,40.0,2.3147317423290867
L001621,C00214,V0005,P00026,65.0,51.0,76.92307692307693,20.0,-1.0,0.0,0.0,Flat,Flat,Flat,Test,20.0,-1.0,21.0,1.0,20.0,V2,365.0,28015.0,2024-12-11,2025-12-11,Expired,Paid,1.0,7.0,Low,,2024-12-31 00:00:00,45.0,3.0,False,3.0,2.0,0.0,13.138686131386862,0.9669741148467718,0.9151265027812667,78.46153846153847,20.0,0.9151265027812667
L001622,C00214,V0005,P00024,308.0,267.0,61.36363636363637,-315.0,-340.0,257.0,262.25,Downward,Downward,Downward,Test,713.0,709.0,16.0,5.0,-315.0,V1,365.0,284900.0,2023-01-18,2027-11-11,Cancelled,Overdue,2.0,10.0,Low,Daily,2024-12-31 00:00:00,94.0,,False,3.0,0.0,1.0,,4.5819696518893185,4.790956396913691,,,4.790956396913691
L001623,C00214,V0037,P00205,44.0,33.0,47.72727272727273,1608.0,1598.0,0.0,0.0,Flat,Flat,Flat,Production,1608.0,1598.0,10.0,1.0,1608.0,V1,90.0,34012.0,2020-08-06,2022-08-06,Cancelled,Paid,9.0,6.0,Low,Monthly,2024-12-10,43.0,2.0,False,0.0,3.0,0.0,13.138686131386862,0.6545670931270455,0.5921406782702315,75.0,20.0,0.5921406782702315
L001624,C00214,V0037,P00206,104.0,89.0,68.26923076923077,730.0,721.0,55.0,63.0,Downward,Downward,Downward,Production,785.0,784.0,5.0,2.0,,V2,365.0,84032.0,2022-11-07,2024-01-01,Cancelled,Paid,5.0,9.0,Medium,Monthly,2024-04-17,95.0,1.0,False,0.0,2.0,0.0,13.138686131386862,1.5471585837548347,1.596985465637897,85.57692307692307,20.0,1.596985465637897
L001625,C00214,V0037,P00204,284.0,234.0,62.676056338028175,136.0,126.0,237.0,240.0,Downward,Downward,Downward,Production,847.0,846.0,9.25,4.0,136.0,V1,365.0,257588.0,2022-09-06,2025-08-17,Active,Paid,5.0,10.0,Medium,Weekly,2024-09-30,57.0,4.0,True,3.0,0.0,1.0,13.138686131386862,4.224933055638203,4.198815718643459,82.3943661971831,20.0,4.198815718643459
L001626,C00215,V0010,P00052,55.0,50.0,67.27272727272727,713.0,713.0,0.0,0.0,Flat,Flat,Flat,Test,713.0,713.0,0.0,1.0,713.0,"V3,V2,V1",365.0,53130.0,2023-01-18,2024-01-18,Cancelled,Paid,9.0,6.0,Medium,Monthly,2024-02-21,68.0,3.0,False,3.0,1.0,1.0,4.744525547445255,2.3615285530270502,2.547121752419766,90.9090909090909,60.0,2.547121752419766
L001627,C00215,V0010,P00056,145.0,129.0,57.931034482758626,591.0,569.0,157.5,158.5,Upward,Upward,Upward,Production,906.0,886.0,23.333333333333332,3.0,591.0,"V1,V1",730.0,40020.0,2022-07-09,2025-05-19,Cancelled,Pending,3.0,9.0,Low,Monthly,2023-12-09,27.0,3.0,False,3.0,1.0,1.0,4.744525547445255,6.225848003434951,6.571574121242996,88.96551724137932,40.0,6.571574121242996
L001628,C00215,V0032,P00158,439.0,358.0,64.46469248291572,-288.0,-295.0,266.25,266.0,Upward,Upward,Upward,Production,777.0,769.0,12.4,5.0,-288.0,"V1,V2,V2,V4,V3",365.0,373150.0,2022-11-15,2026-10-15,Cancelled,Pending,3.0,5.0,Low,Monthly,2024-12-31 00:00:00,83.0,4.0,False,1.0,2.0,1.0,4.744525547445255,,18.23739174732552,81.54897494305239,100.0,18.23739174732552
L001629,C00215,V0040,P00221,82.0,62.0,63.41463414634146,1388.0,1380.0,42.0,45.0,Upward,Upward,Upward,Development,1430.0,1425.0,6.5,2.0,1388.0,"V4,V4,V3,V2",90.0,26240.0,,2022-03-14,Expired,Pending,8.0,3.0,High,Monthly,2023-02-01,30.0,1.0,False,0.0,3.0,1.0,4.744525547445255,3.5208243881494203,3.1584309730005096,75.60975609756098,80.0,3.1584309730005096
L001630,C00215,V0040,P00220,99.0,77.0,55.55555555555556,1221.0,1218.0,0.0,0.0,Flat,Flat,Flat,Production,1221.0,1218.0,3.0,1.0,1221.0,"V2,V2",365.0,40590.0,2021-08-28,2021-11-26,Active,Overdue,3.0,3.0,High,Daily,2024-01-01,34.0,1.0,True,1.0,3.0,0.0,4.744525547445255,4.25075139544869,3.922567498726439,77.77777777777779,40.0,3.922567498726439
L001631,C00215,V0007,P00033,83.0,65.0,57.831325301204814,351.0,337.0,0.0,0.0,Flat,Flat,Flat,Production,351.0,337.0,14.0,1.0,351.0,"V4,V1",365.0,,2024-01-15,2024-04-14,Expired,Overdue,2.0,7.0,High,Monthly,2024-10-28,87.0,5.0,False,2.0,2.0,1.0,4.744525547445255,3.5637612709317303,3.3112582781456954,78.3132530120482,40.0,3.3112582781456954
L001632,C00215,V0007,P00032,61.0,56.0,77.04918032786885,1309.0,1308.0,0.0,0.0,Flat,,Flat,Development,1309.0,1308.0,1.0,1.0,1309.0,V1,365.0,40382.0,2021-06-01,2022-06-01,Expired,Paid,1.0,2.0,Medium,Weekly,2023-07-06,40.0,0.0,True,0.0,2.0,1.0,4.744525547445255,2.6191498497209103,2.8527763627101375,91.80327868852459,20.0,2.8527763627101375
L001633,C00215,V0035,P00188,356.0,297.0,53.65168539325843,-549.0,-561.0,275.75,272.5,Downward,Downward,Downward,Production,554.0,529.0,12.0,5.0,-549.0,V4,30.0,103240.0,2023-06-26,2028-07-02,Cancelled,Overdue,5.0,10.0,Low,Daily,2024-12-31 00:00:00,79.0,1.0,False,1.0,3.0,0.0,4.744525547445255,15.285530270502361,15.129903209373408,83.42696629213484,20.0,15.129903209373408
L001634,C00215,V0035,P00189,131.0,107.0,58.01526717557252,-18.0,-30.0,345.0,332.0,Upward,Upward,Upward,Production,327.0,,18.5,2.0,-18.0,V4,730.0,86329.0,2024-02-08,2026-01-18,Cancelled,Paid,7.0,5.0,High,Weekly,2024-12-31 00:00:00,70.0,4.0,False,1.0,0.0,0.0,4.744525547445255,5.62473164448261,5.450840550178299,81.67938931297711,20.0,5.450840550178299
L001635,C00215,V0004,P00023,335.0,284.0,61.791044776119406,986.0,986.0,197.5,196.75,Downward,Downward,Downward,Production,1776.0,1773.0,10.8,5.0,986.0,V1,30.0,299490.0,2020-02-20,2023-04-20,Expired,Pending,7.0,10.0,High,Daily,2022-04-26,74.0,4.0,True,1.0,1.0,0.0,4.744525547445255,14.383855732073853,14.467651553744268,84.77611940298507,,14.467651553744268
L001636,C00215,V0004,P00022,108.0,101.0,69.44444444444444,782.0,772.0,215.66666666666666,209.0,Upward,Upward,Upward,Production,1429.0,1399.0,14.0,4.0,782.0,"V3,V4",90.0,95580.0,2021-02-01,2024-11-09,Active,Paid,2.0,8.0,Medium,Monthly,2024-05-28,79.0,1.0,False,2.0,3.0,0.0,4.744525547445255,4.63718334048948,5.145185939887926,93.51851851851852,40.0,5.145185939887926
L001637,C00215,V0011,P00059,152.0,131.0,69.07894736842105,31.0,23.0,276.3333333333333,278.3333333333333,Upward,Upward,Upward,Production,860.0,858.0,9.5,4.0,31.0,"V2,V1",365.0,139992.0,2022-08-24,2025-11-30,Active,Overdue,7.0,1.0,Low,Weekly,2024-12-19,50.0,0.0,False,1.0,2.0,0.0,4.744525547445255,6.526406182911121,6.6734589913397855,86.18421052631578,40.0,6.6734589913397855
L001638,C00215,V0041,P00229,283.0,246.0,71.73144876325088,-609.0,-610.0,195.0,193.0,Downward,Downward,Downward,Production,171.0,162.0,6.2,5.0,-609.0,"V1,V5",30.0,176309.0,2024-07-13,,Active,Paid,8.0,1.0,Low,Weekly,2024-12-31 00:00:00,59.0,5.0,False,2.0,3.0,0.0,4.744525547445255,12.15113782739373,12.531839021905247,86.92579505300353,40.0,12.531839021905247
L001639,C00216,V0049,P00269,186.0,152.0,56.451612903225815,926.0,912.0,201.33333333333334,197.66666666666666,Downward,Upward,Downward,Production,1530.0,1505.0,21.25,4.0,926.0,"V1,V1",90.0,56172.0,2020-10-23,2023-06-19,Expired,Pending,9.0,9.0,Medium,Monthly,2023-03-13,96.0,0.0,False,1.0,1.0,1.0,3.64963503649635,11.915438821268417,11.411411411411411,81.72043010752688,40.0,11.411411411411411
L001640,C00216,V0001,P00002,75.0,69.0,69.33333333333334,440.0,426.0,226.0,221.0,Upward,Upward,Upward,Test,666.0,647.0,16.5,2.0,440.0,V2,365.0,49425.0,2023-03-06,2024-10-17,Cancelled,Pending,0.0,7.0,Low,Monthly,2024-11-23,56.0,4.0,False,2.0,2.0,0.0,3.64963503649635,4.804612427930813,5.18018018018018,92.0,20.0,5.18018018018018
L001641,C00216,V0040,P00222,235.0,211.0,,-546.0,-554.0,162.25,163.0,Downward,Downward,Downward,Production,103.0,98.0,9.2,5.0,-546.0,"V2,V5,V3,V4",365.0,66035.0,2024-09-19,2028-06-29,Active,Overdue,9.0,10.0,Low,Weekly,2024-12-31 00:00:00,27.0,4.0,False,3.0,2.0,0.0,3.64963503649635,15.054452274183216,15.840840840840842,89.7872340425532,80.0,15.840840840840842
L001642,C00216,V0040,P00223,255.0,197.0,63.921568627450974,942.0,937.0,127.0,128.66666666666666,Upward,Upward,Upward,Production,1323.0,1323.0,9.5,4.0,942.0,"V2,V3",365.0,83385.0,2021-05-18,2023-06-03,Active,Pending,9.0,2.0,Low,Daily,2023-09-10,51.0,0.0,False,1.0,1.0,1.0,3.64963503649635,16.335682254964766,14.78978978978979,77.25490196078432,40.0,14.78978978978979
L001643,C00216,V0040,P00221,195.0,162.0,57.43589743589743,398.0,391.0,259.0,244.0,Downward,Downward,Downward,Production,657.0,635.0,14.5,2.0,,"V2,V2",90.0,62400.0,2023-03-15,2024-11-28,Cancelled,Paid,9.0,4.0,Low,,2024-09-16,94.0,5.0,False,3.0,1.0,1.0,3.64963503649635,12.491992312620114,12.162162162162163,83.07692307692308,40.0,12.162162162162163
L001644,C00216,V0043,P00233,60.0,57.0,76.66666666666667,1563.0,1559.0,0.0,0.0,Flat,Flat,Flat,Production,1563.0,1559.0,4.0,1.0,1563.0,V1,730.0,28920.0,2020-09-20,2020-10-20,Cancelled,Pending,9.0,1.0,Low,Daily,2023-01-31,60.0,1.0,True,1.0,2.0,1.0,3.64963503649635,3.843689942344651,4.2792792792792795,95.0,20.0,4.2792792792792795
L001645,C00216,V0043,P00234,98.0,87.0,60.204081632653065,991.0,969.0,,176.0,Upward,,Upward,Production,1148.0,1145.0,12.5,2.0,991.0,"V2,V2",365.0,82320.0,2021-11-09,2023-04-15,Active,Paid,6.0,3.0,Low,Monthly,2022-07-06,89.0,4.0,True,3.0,3.0,0.0,3.64963503649635,6.278026905829597,6.531531531531531,88.77551020408163,40.0,6.531531531531531
L001646,C00216,V0017,P00087,268.0,236.0,65.67164179104478,-392.0,-413.0,307.6666666666667,306.3333333333333,Upward,Upward,Upward,Production,531.0,506.0,19.5,4.0,-392.0,V1,30.0,21440.0,2023-07-19,2028-01-27,Expired,Pending,9.0,6.0,High,Weekly,2024-12-31 00:00:00,64.0,2.0,True,2.0,0.0,1.0,3.64963503649635,17.168481742472775,17.71771771771772,88.05970149253731,20.0,17.71771771771772
L001647,C00216,V0017,P00089,85.0,80.0,70.58823529411765,970.0,943.0,38.0,57.0,Upward,Upward,Upward,Production,1008.0,1000.0,17.5,2.0,,"V2,V2,V2",90.0,62645.0,2022-03-29,2022-06-05,Cancelled,Paid,7.0,2.0,Medium,Weekly,2022-06-12,38.0,0.0,False,3.0,1.0,0.0,3.64963503649635,5.445227418321589,6.006006006006006,94.11764705882352,60.0,6.006006006006006
L001648,C00216,V0017,P00088,104.0,81.0,59.61538461538461,334.0,317.0,110.5,108.0,Upward,Upward,Upward,Production,555.0,533.0,20.0,3.0,334.0,"V5,V2",365.0,38584.0,2023-06-25,2025-01-31,Cancelled,Overdue,5.0,7.0,Medium,Monthly,2024-03-23,71.0,3.0,False,2.0,2.0,0.0,3.64963503649635,6.662395900064061,6.081081081081082,77.88461538461539,40.0,6.081081081081082
L001649,C00217,V0048,P00267,184.0,161.0,69.02173913043478,103.0,92.0,332.0,337.0,Upward,Upward,Upward,Production,767.0,766.0,8.0,3.0,103.0,"V4,V2,V5,V2",365.0,109112.0,2022-11-25,2025-09-19,Expired,Pending,6.0,4.0,Medium,Daily,2024-12-13,70.0,5.0,,0.0,0.0,1.0,0.7299270072992701,41.44144144144144,41.60206718346253,87.5,80.0,41.60206718346253
L001650,C00217,V0048,P00265,260.0,226.0,66.92307692307692,-408.0,-430.0,227.33333333333334,229.66666666666666,Upward,Upward,Upward,Production,274.0,259.0,18.0,4.0,-408.0,"V5,V2,V4",365.0,201500.0,2024-04-01,2029-02-11,Active,Overdue,1.0,3.0,Medium,Daily,2024-12-31 00:00:00,81.0,0.0,True,2.0,2.0,1.0,0.7299270072992701,58.55855855855856,58.39793281653747,86.92307692307692,60.0,58.39793281653747
L001651,C00218,V0039,P00217,96.0,78.0,57.291666666666664,-287.0,-316.0,241.0,251.5,Upward,Upward,Upward,Development,195.0,187.0,18.333333333333332,3.0,-287.0,V1,365.0,85248.0,2024-06-19,2026-10-14,Active,Overdue,3.0,3.0,High,Daily,2024-12-31 00:00:00,69.0,3.0,True,2.0,1.0,0.0,2.18978102189781,13.48314606741573,12.682926829268293,81.25,20.0,12.682926829268293
L001652,C00218,V0039,P00219,36.0,32.0,63.888888888888886,,1204.0,0.0,0.0,Flat,Flat,Flat,Production,1226.0,1204.0,22.0,1.0,1226.0,"V1,V3",730.0,14220.0,2021-08-23,2022-08-23,Expired,Pending,2.0,7.0,Low,Daily,2022-08-03,75.0,1.0,False,3.0,2.0,0.0,2.18978102189781,5.056179775280898,5.203252032520325,88.88888888888889,40.0,5.203252032520325
L001653,C00218,V0044,P00239,71.0,58.0,69.01408450704226,656.0,633.0,0.0,0.0,Flat,Flat,Flat,Production,656.0,633.0,23.0,1.0,656.0,,365.0,,2023-03-16,2024-03-15,Cancelled,Overdue,0.0,8.0,Low,Daily,2023-08-25,47.0,4.0,True,3.0,1.0,0.0,2.18978102189781,9.97191011235955,9.43089430894309,81.69014084507043,40.0,9.43089430894309
L001654,C00218,V0044,P00238,298.0,,70.13422818791946,598.0,568.0,,246.33333333333334,Upward,Upward,Upward,Production,1313.0,1307.0,12.0,4.0,598.0,"V4,V4",90.0,207706.0,2021-05-28,2025-05-12,Active,Overdue,8.0,7.0,Low,Weekly,2023-06-27,66.0,0.0,False,1.0,0.0,0.0,2.18978102189781,41.853932584269664,45.203252032520325,,40.0,45.203252032520325
L001655,C00218,V0044,P00245,167.0,130.0,65.26946107784431,1422.0,1410.0,192.0,188.5,Downward,Downward,Downward,Production,1806.0,1787.0,20.0,3.0,1422.0,"V3,V3,V4,V4,V1",730.0,128089.0,2020-01-21,2023-02-08,Expired,Pending,1.0,4.0,Low,Weekly,2024-07-14,57.0,5.0,False,3.0,3.0,0.0,2.18978102189781,23.45505617977528,21.138211382113823,77.84431137724552,100.0,21.138211382113823
L001656,C00218,V0049,P00268,44.0,39.0,77.27272727272727,1178.0,1149.0,0.0,0.0,Flat,Flat,Flat,Production,1178.0,1149.0,29.0,1.0,1178.0,V3,1095.0,28776.0,2021-10-10,2022-01-08,Expired,Overdue,3.0,8.0,High,Daily,2022-11-22,93.0,3.0,True,0.0,2.0,0.0,2.18978102189781,6.179775280898876,6.341463414634147,88.63636363636364,20.0,6.341463414634147
L001657,C00219,V0013,P00075,152.0,121.0,71.05263157894737,1258.0,1240.0,288.0,305.0,Upward,Upward,Upward,Production,1546.0,1545.0,9.5,2.0,1258.0,V1,90.0,48184.0,2020-10-07,2022-07-22,Active,Paid,1.0,10.0,Low,Monthly,2024-07-14,92.0,4.0,False,0.0,3.0,1.0,0.36496350364963503,100.0,100.0,79.60526315789474,20.0,100.0
L001658,C00220,V0039,P00215,108.0,,76.85185185185185,795.0,787.0,398.0,385.0,Upward,Upward,Upward,,1193.0,1172.0,14.5,2.0,795.0,"V1,V1",365.0,76356.0,2021-09-25,2023-10-28,Expired,Pending,1.0,4.0,Medium,Monthly,2023-11-29,36.0,0.0,True,0.0,2.0,1.0,3.64963503649635,7.035830618892508,8.118657298985168,96.29629629629629,40.0,8.118657298985168
L001659,C00220,V0010,P00054,190.0,150.0,49.473684210526315,1350.0,1338.0,121.0,117.0,Downward,Downward,Downward,Development,1592.0,1572.0,14.666666666666666,3.0,1350.0,"V2,V2",30.0,10450.0,2020-08-22,2022-04-21,Active,,0.0,4.0,High,Weekly,2024-07-30,43.0,5.0,True,2.0,1.0,1.0,3.64963503649635,12.37785016286645,11.7096018735363,78.94736842105263,40.0,11.7096018735363
L001660,C00220,V0008,P00038,160.0,148.0,76.875,-621.0,-626.0,351.0,347.3333333333333,Downward,Downward,Downward,Production,432.0,416.0,17.25,4.0,-621.0,V1,90.0,26560.0,2023-10-26,2026-10-13,Cancelled,Paid,1.0,9.0,,Monthly,2024-12-31 00:00:00,93.0,5.0,False,1.0,0.0,0.0,3.64963503649635,10.423452768729643,11.553473848555816,92.5,20.0,11.553473848555816
L001661,C00220,V0008,P00036,170.0,149.0,77.64705882352942,1526.0,1497.0,114.5,123.5,Downward,Downward,Downward,Production,1755.0,1744.0,14.666666666666666,3.0,1526.0,V3,365.0,28900.0,2020-03-12,2021-10-27,Active,Overdue,1.0,7.0,Medium,Monthly,2021-03-11,74.0,3.0,True,3.0,1.0,0.0,3.64963503649635,11.074918566775244,,87.6470588235294,20.0,11.631537861046057
L001662,C00220,,P00037,172.0,134.0,62.2093023255814,316.0,298.0,138.5,139.0,Upward,Upward,Upward,Development,593.0,576.0,20.0,,316.0,V1,365.0,147404.0,2023-05-18,2026-02-18,Cancelled,Overdue,4.0,7.0,Low,Monthly,2024-05-02,96.0,3.0,False,0.0,0.0,1.0,3.64963503649635,11.205211726384364,10.460577673692429,77.90697674418605,20.0,10.460577673692429
L001663,C00220,V0041,P00225,5.0,4.0,60.0,1523.0,1520.0,0.0,0.0,Flat,Flat,Flat,Test,1523.0,1520.0,3.0,1.0,1523.0,"V2,V4",90.0,2215.0,2020-10-30,2021-10-30,Cancelled,Pending,4.0,8.0,High,Monthly,2021-11-02,93.0,2.0,True,1.0,2.0,1.0,3.64963503649635,0.32573289902280134,0.312256049960968,80.0,40.0,0.312256049960968
L001664,C00220,V0041,P00226,157.0,126.0,54.14012738853503,1662.0,1647.0,140.0,155.0,Downward,Downward,Downward,Production,1802.0,1802.0,7.5,2.0,1662.0,"V3,V1",90.0,127484.0,2020-01-25,2020-07-13,Expired,Paid,9.0,10.0,High,Daily,2022-08-04,86.0,3.0,False,3.0,0.0,0.0,3.64963503649635,10.22801302931596,9.836065573770492,80.2547770700637,40.0,9.836065573770492
L001665,C00220,V0035,P00187,54.0,45.0,70.37037037037037,1020.0,1002.0,357.0,356.0,Upward,Upward,Upward,Production,1734.0,1714.0,14.666666666666666,3.0,1020.0,"V1,V1",365.0,41796.0,2020-04-02,2023-03-17,Active,Paid,4.0,3.0,Medium,Monthly,2023-12-26,30.0,4.0,True,0.0,1.0,1.0,3.64963503649635,3.517915309446254,3.51288056206089,83.33333333333334,40.0,3.51288056206089
L001666,C00220,V0035,P00193,191.0,163.0,66.49214659685863,-336.0,-342.0,206.33333333333334,200.33333333333334,Downward,Downward,Downward,Development,283.0,259.0,14.0,4.0,,"V2,V3,V3,V5,V3",365.0,181450.0,2024-03-23,2026-03-02,,,8.0,6.0,High,Weekly,2024-12-31 00:00:00,61.0,5.0,True,0.0,2.0,1.0,3.64963503649635,12.44299674267101,12.724434035909447,85.34031413612566,100.0,12.724434035909447
L001667,C00220,V0035,P00186,328.0,258.0,52.743902439024396,252.0,231.0,152.0,155.0,Upward,Upward,Upward,Production,860.0,851.0,11.2,5.0,252.0,V5,90.0,318816.0,2022-08-24,2024-07-22,Active,Pending,0.0,10.0,Medium,Monthly,2024-08-07,44.0,0.0,True,2.0,2.0,1.0,3.64963503649635,21.368078175895768,20.140515222482435,78.65853658536585,20.0,20.140515222482435
L001668,C00221,V0010,P00052,299.0,237.0,52.84280936454849,1126.0,1123.0,164.5,159.25,Upward,Downward,Downward,Production,1784.0,1760.0,9.2,5.0,,"V1,V1,V1",365.0,288834.0,2020-02-12,2022-12-01,Expired,Pending,3.0,9.0,Medium,Monthly,2021-12-27,57.0,4.0,True,2.0,2.0,,9.854014598540147,7.05521472392638,6.742532005689901,79.26421404682274,60.0,6.742532005689901
L001669,C00221,V0010,P00050,138.0,109.0,51.449275362318836,1339.0,1314.0,204.0,229.0,Upward,Upward,Downward,Production,1543.0,1543.0,12.5,2.0,1339.0,"V2,V2",365.0,24426.0,2020-10-10,2023-05-02,Active,Overdue,6.0,8.0,Low,Weekly,2024-06-23,95.0,1.0,True,2.0,0.0,0.0,9.854014598540147,3.256252949504483,3.1009957325746798,78.98550724637681,40.0,3.1009957325746798
L001670,C00221,V0016,P00086,178.0,150.0,68.53932584269663,-33.0,-58.0,171.33333333333334,175.33333333333334,Upward,Upward,Upward,Production,481.0,468.0,17.75,4.0,-33.0,"V1,V1",365.0,174440.0,2023-09-07,2026-02-02,Cancelled,Pending,3.0,1.0,Low,Weekly,2024-12-31 00:00:00,78.0,1.0,True,2.0,1.0,1.0,9.854014598540147,4.200094384143464,4.267425320056899,84.26966292134831,40.0,4.267425320056899
L001671,C00221,V0016,P00085,91.0,80.0,65.93406593406593,107.0,103.0,158.0,153.33333333333334,Upward,Upward,Upward,Production,581.0,563.0,12.25,4.0,107.0,V3,365.0,26117.0,2023-05-30,2025-09-15,Cancelled,Pending,2.0,4.0,Low,Daily,2024-11-06,44.0,4.0,False,0.0,1.0,1.0,9.854014598540147,2.147239263803681,2.275960170697013,87.91208791208791,20.0,2.275960170697013
L001672,C00221,V0011,P00059,341.0,276.0,58.94428152492669,-684.0,-689.0,202.25,202.25,Downward,Downward,Downward,Production,125.0,120.0,18.2,5.0,-684.0,V1,365.0,314061.0,2024-08-28,2027-02-13,Expired,Overdue,4.0,10.0,High,Monthly,2024-12-31 00:00:00,91.0,1.0,True,3.0,2.0,1.0,9.854014598540147,8.04624823029731,7.852062588904694,80.93841642228739,20.0,
L001673,C00221,V0012,P00066,88.0,73.0,64.77272727272727,668.0,650.0,0.0,0.0,Flat,Flat,Flat,Development,668.0,650.0,18.0,1.0,668.0,V2,365.0,85008.0,2023-03-04,2025-03-03,Cancelled,Paid,2.0,9.0,Medium,Daily,2024-09-07,29.0,4.0,False,0.0,2.0,0.0,9.854014598540147,2.0764511562057573,2.076813655761024,82.95454545454545,20.0,2.076813655761024
L001674,C00221,V0012,P00069,78.0,74.0,67.94871794871796,476.0,472.0,0.0,0.0,Flat,Flat,Flat,Development,476.0,472.0,4.0,1.0,476.0,"V5,V1",90.0,47424.0,2023-09-12,2024-09-11,Expired,Pending,5.0,8.0,High,Daily,2024-04-16,39.0,4.0,True,2.0,2.0,0.0,9.854014598540147,1.8404907975460123,2.1052631578947367,94.87179487179486,40.0,2.1052631578947367
L001675,C00221,V0003,P00021,384.0,337.0,65.10416666666666,512.0,484.0,202.25,206.0,Downward,Downward,Downward,Test,,1308.0,17.8,,512.0,"V2,V2",90.0,54528.0,2021-05-20,2024-08-06,Active,Pending,9.0,7.0,High,Daily,2024-10-17,64.0,1.0,True,2.0,2.0,1.0,9.854014598540147,9.060877772534216,9.587482219061167,87.76041666666666,40.0,9.587482219061167
L001676,C00221,V0035,P00191,195.0,167.0,54.35897435897436,-204.0,-205.0,96.0,96.33333333333333,Upward,Upward,Upward,Production,84.0,84.0,13.0,4.0,-204.0,V3,365.0,147615.0,2024-10-08,2026-07-23,Cancelled,Overdue,6.0,6.0,Low,Daily,2024-12-31 00:00:00,84.0,4.0,True,3.0,0.0,0.0,9.854014598540147,4.601226993865031,4.751066856330014,85.64102564102564,20.0,4.751066856330014
L001677,C00221,V0035,P00187,133.0,102.0,54.13533834586466,793.0,787.0,186.0,189.0,Upward,Upward,Flat,Production,979.0,976.0,4.5,2.0,793.0,"V1,V3",30.0,102942.0,2022-04-27,2024-10-29,Cancelled,Pending,4.0,8.0,High,Weekly,2024-01-10,77.0,1.0,True,2.0,2.0,0.0,9.854014598540147,3.1382727701746105,2.9018492176386914,76.69172932330827,40.0,2.9018492176386914
L001678,C00221,V0035,P00189,241.0,187.0,57.26141078838174,170.0,167.0,153.0,147.66666666666666,Downward,Downward,Downward,Production,629.0,610.0,17.75,4.0,170.0,V1,730.0,158819.0,2023-04-12,2025-07-14,Expired,Overdue,5.0,9.0,Medium,Daily,2024-08-02,75.0,4.0,True,0.0,1.0,1.0,9.854014598540147,5.686644643699858,5.320056899004268,77.59336099585063,20.0,5.320056899004268
