Renewal_ID,License_ID,Customer_ID,Product_ID,Renewal_Date,Previous_Contract_Value,New_Contract_Value,Renewal_Type,Renewal_Duration,Discount_Applied,Renewal_Status,Negotiation_Days,Decision_Maker_Change,Competitive_Threat,Upsell_Opportunity,Cross_sell_Products
R002712,L001815,C00234,P00078,2023-05-11,6768,6835.68,Manual,365,6,Declined,0,True,True,True,2
R002713,L001815,C00234,P00078,2024-05-10,6768,6497.28,Negotiated,1095,5,Pending,11,True,True,True,2
R002714,L001816,C00234,P00079,2025-03-16,22470,19998.3,Negotiated,365,19,Pending,30,False,False,True,3
R002715,L001816,C00234,P00079,2026-03-16,22470,25840.5,Automatic,730,0,Declined,0,False,False,True,0
R002716,L001817,C00234,P00234,2021-03-13,58800,70560.0,Manual,1095,6,Pending,13,False,False,False,3
R002717,L001817,C00234,P00234,2021-06-11,58800,61152.0,Automatic,1095,3,Completed,10,True,False,True,2
R002718,L001819,C00234,P00001,2021-05-18,115692,137673.48,Negotiated,365,17,Pending,10,False,True,True,3
R002719,L001819,C00234,P00001,2021-08-16,115692,104122.8,Manual,365,25,Completed,29,False,True,False,1
R002720,L001820,C00234,P00013,2022-11-07,96380,91561.0,Negotiated,1095,10,Completed,24,True,False,False,1
R002721,L001820,C00234,P00013,2023-11-07,96380,81923.0,Manual,365,19,Pending,30,False,False,True,2
R002722,L001821,C00234,P00147,2021-05-29,2934,2405.88,Automatic,730,8,Declined,11,True,False,False,1
R002723,L001821,C00234,P00147,2022-05-29,2934,3168.72,Manual,1095,5,Declined,28,False,True,False,1
R002724,L001824,C00234,P00139,2024-11-27,60465,65302.2,Negotiated,365,9,Completed,8,False,True,False,2
R002725,L001824,C00234,P00139,2026-11-27,60465,56837.1,Negotiated,730,25,Completed,28,False,False,True,3
R002726,L001824,C00234,P00139,2028-11-26,60465,64697.55,Manual,1095,6,Pending,0,True,False,True,1
R002727,L001825,C00234,P00140,2024-01-29,83230,98211.4,Automatic,365,4,Declined,5,False,False,True,0
R002728,L001825,C00234,P00140,2025-01-28,83230,82397.7,Automatic,365,1,Declined,1,True,True,True,1
R002729,L001825,C00234,P00140,2026-01-28,83230,67416.3,Automatic,730,10,Declined,4,True,True,False,2
R002730,L001828,C00235,P00112,2024-07-09,5880,5703.6,Automatic,730,5,Declined,3,False,True,True,3
R002731,L001829,C00235,P00113,2024-08-11,53280,45288.0,Manual,1095,3,Pending,1,True,False,True,3
R002732,L001829,C00235,P00113,2025-08-11,53280,50083.2,Manual,730,21,Pending,5,True,True,True,2
R002733,L001829,C00235,P00113,2026-08-11,53280,49017.6,Automatic,730,7,Pending,3,True,True,False,2
R002734,L001831,C00235,P00115,2021-12-29,125204,131464.2,Automatic,365,18,Declined,23,False,True,True,3
R002735,L001833,C00236,P00257,2023-04-01,61425,59582.25,Negotiated,730,6,Pending,7,False,False,False,2
R002736,L001834,C00236,P00260,2021-08-23,8532,8532.0,Manual,1095,6,Pending,15,True,True,False,0
R002737,L001835,C00236,P00225,2024-08-22,63349,51312.69,Negotiated,730,5,Declined,19,False,True,True,2
R002738,L001835,C00236,P00225,2025-08-22,63349,56380.61,Negotiated,365,23,Pending,10,False,False,False,1
R002739,L001836,C00236,P00067,2022-10-08,38885,36940.75,Negotiated,730,1,Pending,28,True,False,False,3
R002740,L001836,C00236,P00067,2024-10-07,38885,31496.85,Automatic,1095,17,Declined,24,True,False,True,3
R002741,L001836,C00236,P00067,2026-10-07,38885,42384.65,Manual,365,18,Declined,16,False,True,False,2
R002742,L001837,C00236,P00068,2023-09-28,20805,24757.95,Manual,730,8,Pending,22,False,False,True,2
R002743,L001837,C00236,P00068,2023-12-27,20805,18308.4,Automatic,730,11,Declined,24,True,False,False,2
R002744,L001838,C00236,P00071,2021-09-15,94810,104291.0,Negotiated,730,13,Pending,21,True,True,True,0
R002745,L001838,C00236,P00071,2021-12-14,94810,113772.0,Negotiated,365,13,Pending,30,True,True,True,1
R002746,L001838,C00236,P00071,2022-03-14,94810,112823.9,Automatic,730,16,Completed,11,True,True,False,3
R002747,L001839,C00236,P00242,2026-04-13,63114,54278.04,Manual,1095,18,Declined,27,True,False,True,2
R002748,L001839,C00236,P00242,2028-04-12,63114,73212.24,Manual,365,14,Completed,19,False,True,True,0
R002749,L001839,C00236,P00242,2030-04-12,63114,60589.44,Negotiated,730,17,Completed,27,False,False,False,0
R002750,L001840,C00236,P00246,2022-08-09,41216,44101.12,Negotiated,1095,8,Completed,10,True,False,True,1
R002751,L001840,C00236,P00246,2023-08-09,41216,48634.88,Negotiated,730,25,Completed,15,False,False,False,1
R002752,L001842,C00237,P00262,2024-07-05,359288,298209.04,Negotiated,365,17,Pending,29,True,False,False,3
R002753,L001844,C00237,P00012,2020-05-14,2937,2408.34,Manual,1095,14,Pending,8,True,True,False,1
R002754,L001844,C00237,P00012,2020-08-12,2937,3318.81,Negotiated,730,2,Pending,10,True,False,False,1
R002755,L001844,C00237,P00012,2020-11-10,2937,2408.34,Manual,1095,15,Completed,6,True,True,False,1
R002756,L001845,C00237,P00010,2023-05-31,50750,49227.5,Negotiated,365,20,Completed,20,False,False,False,0
R002757,L001846,C00237,P00011,2022-01-21,122772,101900.76,Automatic,1095,23,Completed,0,False,False,True,3
R002758,L001848,C00238,P00158,2024-06-25,157250,128945.0,Negotiated,365,21,Pending,23,False,False,True,0
R002759,L001848,C00238,P00158,2026-06-25,157250,169830.0,Manual,730,13,Completed,14,False,False,False,2
R002760,L001848,C00238,P00158,2028-06-24,157250,139952.5,Manual,365,3,Completed,26,True,True,False,0
R002761,L001849,C00238,P00121,2024-12-18,116332,110515.4,Automatic,1095,14,Completed,26,False,False,True,0
R002762,L001850,C00239,P00072,2025-03-24,9334,7840.56,Automatic,365,12,Pending,10,True,True,True,3
R002763,L001850,C00239,P00072,2026-03-24,9334,10174.06,Negotiated,730,6,Declined,5,False,False,True,2
R002764,L001851,C00239,P00207,2025-12-18,14742,13857.48,Negotiated,730,14,Declined,5,False,False,True,2
R002765,L001851,C00239,P00207,2026-12-18,14742,12235.86,Automatic,1095,0,Declined,21,False,False,True,0
R002766,L001851,C00239,P00207,2027-12-18,14742,14447.16,Automatic,365,0,Declined,29,True,True,True,0
R002767,L001852,C00240,P00266,2022-06-16,9548,9643.48,Negotiated,730,22,Declined,29,False,False,False,3
R002768,L001852,C00240,P00266,2023-06-16,9548,10502.8,Manual,365,10,Declined,9,False,True,False,0
R002769,L001853,C00240,P00267,2020-12-31,76497,80321.85,Negotiated,365,21,Pending,5,True,False,True,0
R002770,L001853,C00240,P00267,2021-12-31,76497,61197.6,Negotiated,365,2,Pending,13,True,True,False,2
R002771,L001854,C00241,P00099,2022-08-06,495,430.65,Automatic,365,23,Completed,24,False,False,False,1
R002772,L001854,C00241,P00099,2023-08-06,495,564.3,Automatic,1095,12,Declined,4,True,False,True,1
R002773,L001854,C00241,P00099,2024-08-05,495,425.7,Negotiated,1095,13,Completed,0,True,True,False,1
R002774,L001855,C00241,P00100,2025-05-14,142350,123844.5,Negotiated,1095,13,Declined,16,True,False,True,3
R002775,L001855,C00241,P00100,2026-05-14,142350,155161.5,Negotiated,730,2,Declined,8,False,True,True,2
R002776,L001858,C00241,P00211,2021-10-25,12600,15120.0,Manual,730,24,Declined,4,False,True,False,2
R002777,L001860,C00242,P00029,2024-09-10,54080,61651.2,Automatic,730,25,Completed,24,False,False,False,3
R002778,L001860,C00242,P00029,2025-09-10,54080,53539.2,Automatic,1095,7,Completed,4,True,False,True,2
R002779,L001860,C00242,P00029,2026-09-10,54080,58406.4,Manual,730,22,Declined,28,False,False,True,1
R002780,L001861,C00242,P00123,2020-07-19,104304,91787.52,Manual,365,10,Declined,25,True,True,False,3
R002781,L001861,C00242,P00123,2020-08-18,104304,106390.08,Automatic,730,10,Pending,9,False,False,False,2
R002782,L001861,C00242,P00123,2020-09-17,104304,85529.28,Manual,730,1,Completed,17,False,True,False,3
R002783,L001862,C00242,P00122,2024-07-07,168840,182347.2,Negotiated,730,3,Declined,3,True,False,False,0
R002784,L001863,C00243,P00182,2021-07-15,546,464.1,Negotiated,365,18,Declined,20,True,True,False,1
R002785,L001863,C00243,P00182,2022-07-15,546,447.72,Automatic,1095,0,Declined,21,False,False,True,0
R002786,L001865,C00243,P00099,2022-05-07,7524,6545.88,Negotiated,730,2,Pending,14,False,True,True,2
R002787,L001865,C00243,P00099,2024-05-06,7524,6997.32,Automatic,1095,19,Completed,13,True,False,True,3
R002788,L001865,C00243,P00099,2026-05-06,7524,8426.88,Manual,730,7,Declined,3,False,False,True,2
R002789,L001866,C00243,P00101,2021-05-10,156222,159346.44,Negotiated,365,24,Completed,21,False,False,True,3
R002790,L001866,C00243,P00101,2022-05-10,156222,184341.96,Negotiated,365,20,Completed,22,False,False,False,2
R002791,L001866,C00243,P00101,2023-05-10,156222,159346.44,Negotiated,730,13,Completed,4,True,False,False,2
R002792,L001867,C00243,P00100,2022-11-15,195640,185858.0,Negotiated,365,10,Pending,0,False,False,True,2
R002793,L001867,C00243,P00100,2023-11-15,195640,205422.0,Negotiated,365,7,Declined,0,True,False,True,0
R002794,L001869,C00243,P00253,2020-11-13,237644,275667.04,Manual,1095,0,Pending,1,False,True,False,1
R002795,L001869,C00243,P00253,2021-02-11,237644,261408.4,Manual,730,15,Declined,2,False,True,False,2
R002796,L001870,C00243,P00229,2021-04-07,67284,69975.36,Automatic,1095,25,Pending,11,True,False,True,0
R002797,L001870,C00243,P00229,2022-04-07,67284,73339.56,Manual,1095,10,Completed,21,True,False,True,0
R002798,L001871,C00243,P00138,2023-02-24,3328,2662.4,Automatic,365,14,Declined,20,True,False,True,2
R002799,L001871,C00243,P00138,2024-02-24,3328,3294.72,Automatic,365,24,Pending,1,True,False,False,3
R002800,L001872,C00243,P00134,2024-01-20,37654,38030.54,Automatic,730,6,Declined,9,True,True,False,2
R002801,L001872,C00243,P00134,2024-02-19,37654,31252.82,Automatic,1095,17,Pending,0,False,True,True,1
R002802,L001872,C00243,P00134,2024-03-20,37654,36524.38,Negotiated,1095,16,Declined,14,False,True,True,0
R002803,L001873,C00244,P00015,2023-12-19,8177,7604.61,Manual,1095,18,Pending,28,True,True,True,0
R002804,L001874,C00244,P00016,2022-05-31,95937,87302.67,Negotiated,1095,17,Pending,20,False,False,False,0
R002805,L001875,C00244,P00014,2027-04-10,13060,13190.6,Automatic,1095,24,Declined,22,False,True,False,0
R002806,L001875,C00244,P00014,2030-04-09,13060,13060.0,Automatic,1095,16,Completed,16,False,True,True,2
R002807,L001875,C00244,P00014,2033-04-08,13060,12668.2,Automatic,730,24,Pending,21,True,True,False,3
R002808,L001876,C00245,P00124,2025-12-04,63529,53364.36,Automatic,730,16,Completed,3,False,False,True,3
R002809,L001876,C00245,P00124,2027-12-04,63529,76234.8,Automatic,365,12,Declined,5,False,False,True,3
R002810,L001876,C00245,P00124,2029-12-03,63529,76234.8,Automatic,365,22,Declined,24,False,False,False,1
R002811,L001877,C00245,P00123,2023-08-09,55104,44634.24,Manual,365,19,Declined,24,False,False,False,3
R002812,L001878,C00245,P00268,2021-11-10,59514,57133.44,Automatic,730,23,Completed,20,True,False,True,0
R002813,L001878,C00245,P00268,2021-12-10,59514,54752.88,Negotiated,365,19,Pending,13,True,True,False,3
R002814,L001879,C00245,P00088,2025-12-20,130963,119176.33,Automatic,1095,16,Completed,14,False,True,False,1
R002815,L001879,C00245,P00088,2028-12-19,130963,108699.29,Manual,1095,8,Declined,27,True,False,False,1
R002816,L001881,C00245,P00206,2022-05-27,165640,190486.0,Negotiated,730,23,Declined,3,True,True,True,2
R002817,L001881,C00245,P00206,2023-05-27,165640,192142.4,Manual,730,23,Declined,10,True,False,False,3
R002818,L001883,C00246,P00119,2020-06-14,48081,51446.67,Automatic,365,0,Completed,19,False,True,False,1
R002819,L001883,C00246,P00119,2020-07-14,48081,50485.05,Manual,1095,19,Declined,29,False,True,False,1
R002820,L001884,C00246,P00120,2021-08-04,49490,44046.1,Automatic,365,8,Declined,30,True,False,False,0
R002821,L001884,C00246,P00120,2022-08-04,49490,55428.8,Manual,730,21,Completed,18,True,True,True,0
R002822,L001885,C00246,P00197,2025-02-14,35203,36963.15,Automatic,365,4,Pending,12,True,True,False,2
R002823,L001887,C00246,P00113,2021-07-30,57720,58874.4,Negotiated,730,14,Declined,19,False,False,False,3
R002824,L001887,C00246,P00113,2022-07-30,57720,53679.6,Negotiated,1095,11,Pending,2,True,False,True,3
R002825,L001888,C00246,P00112,2021-08-16,3260,3879.4,Automatic,1095,3,Completed,3,True,False,True,2
R002826,L001888,C00246,P00112,2021-11-14,3260,3260.0,Automatic,1095,10,Completed,13,False,True,False,1
R002827,L001889,C00246,P00223,2024-07-01,61149,57480.06,Manual,730,15,Pending,11,False,False,False,1
R002828,L001891,C00246,P00222,2020-11-30,8149,7008.14,Manual,730,12,Pending,6,True,False,False,1
R002829,L001892,C00246,P00030,2023-11-16,1960,1724.8,Negotiated,365,15,Pending,2,False,False,False,2
R002830,L001893,C00246,P00029,2022-05-07,133510,114818.6,Manual,730,7,Pending,16,True,False,False,3
R002831,L001893,C00246,P00029,2023-05-07,133510,112148.4,Automatic,1095,16,Pending,18,True,True,False,3
R002832,L001893,C00246,P00029,2024-05-06,133510,112148.4,Automatic,1095,3,Completed,19,False,False,False,2
R002833,L001894,C00246,P00001,2025-12-02,260307,288940.77,Automatic,730,1,Declined,26,False,True,False,0
R002834,L001895,C00246,P00251,2026-10-03,94800,78684.0,Manual,730,12,Completed,23,False,False,True,3
R002835,L001896,C00246,P00253,2020-06-02,100164,85139.4,Manual,1095,9,Declined,30,True,False,False,3
R002836,L001896,C00246,P00253,2020-08-31,100164,118193.52,Manual,1095,3,Completed,10,True,True,True,2
R002837,L001896,C00246,P00253,2020-11-29,100164,109178.76,Manual,730,22,Completed,19,True,True,False,1
R002838,L001897,C00246,P00271,2025-08-10,128035,104988.7,Manual,365,12,Pending,15,True,False,False,2
R002839,L001897,C00246,P00271,2026-08-10,128035,124193.95,Automatic,365,12,Pending,20,False,True,True,1
R002840,L001899,C00246,P00272,2025-10-11,15300,16983.0,Automatic,365,24,Completed,25,True,True,True,3
R002841,L001899,C00246,P00272,2027-10-11,15300,14382.0,Negotiated,365,8,Declined,9,True,False,True,2
R002842,L001899,C00246,P00272,2029-10-10,15300,13311.0,Manual,730,15,Declined,8,False,True,True,2
R002843,L001900,C00246,P00259,2023-08-24,174087,158419.17,Manual,365,6,Pending,2,True,True,True,2
R002844,L001900,C00246,P00259,2024-08-23,174087,189754.83,Negotiated,730,21,Completed,24,True,True,False,1
R002845,L001901,C00246,P00265,2024-07-13,186775,169965.25,Manual,730,16,Completed,14,False,True,False,1
R002846,L001901,C00246,P00265,2025-07-13,186775,153155.5,Manual,1095,23,Completed,10,True,False,False,3
R002847,L001904,C00247,P00053,2025-03-31,209148,184050.24,Negotiated,365,19,Completed,30,True,True,False,2
R002848,L001904,C00247,P00053,2026-03-31,209148,179867.28,Automatic,1095,25,Completed,11,True,True,False,1
R002849,L001904,C00247,P00053,2027-03-31,209148,184050.24,Manual,1095,20,Pending,20,False,False,False,0
R002850,L001905,C00247,P00081,2025-11-04,182262,209601.3,Negotiated,365,14,Pending,21,True,False,True,3
R002851,L001905,C00247,P00081,2026-11-04,182262,171326.28,Manual,730,10,Completed,13,False,False,False,3
R002852,L001905,C00247,P00081,2027-11-04,182262,184084.62,Automatic,730,12,Declined,11,False,False,True,1
R002853,L001906,C00248,P00079,2024-12-19,10700,12412.0,Manual,365,8,Completed,19,True,False,True,3
R002854,L001906,C00248,P00079,2025-03-19,10700,11663.0,Manual,365,0,Completed,27,True,True,False,1
R002855,L001906,C00248,P00079,2025-06-17,10700,11556.0,Negotiated,730,25,Declined,25,True,True,False,2
R002856,L001907,C00248,P00190,2020-07-01,21750,19140.0,Automatic,1095,16,Pending,9,False,False,True,3
R002857,L001907,C00248,P00190,2020-09-29,21750,19140.0,Automatic,1095,9,Declined,17,False,False,True,2
R002858,L001908,C00248,P00159,2025-10-23,248235,292917.3,Automatic,1095,17,Pending,4,True,True,False,3
R002859,L001908,C00248,P00159,2026-10-23,248235,213482.1,Negotiated,730,15,Completed,12,False,True,False,2
R002860,L001908,C00248,P00159,2027-10-23,248235,263129.1,Manual,730,22,Pending,24,True,True,False,0
R002861,L001909,C00248,P00161,2023-10-07,118201,139477.18,Automatic,730,9,Completed,27,True,True,False,1
R002862,L001909,C00248,P00161,2024-10-06,118201,139477.18,Negotiated,1095,0,Declined,10,True,False,True,1
R002863,L001909,C00248,P00161,2025-10-06,118201,140659.19,Manual,730,2,Pending,7,False,True,False,2
R002864,L001910,C00249,P00223,2022-07-16,66708,69376.32,Manual,730,6,Declined,6,True,False,True,1
R002865,L001910,C00249,P00223,2022-10-14,66708,58035.96,Manual,730,21,Completed,23,True,True,True,3
R002866,L001910,C00249,P00223,2023-01-12,66708,80049.6,Manual,1095,19,Completed,15,False,False,True,2
R002867,L001914,C00249,P00076,2023-09-02,6798,6594.06,Automatic,730,2,Declined,2,False,True,True,0
R002868,L001914,C00249,P00076,2024-09-01,6798,5914.26,Manual,365,10,Declined,30,True,True,True,1
R002869,L001915,C00249,P00075,2021-05-07,30749,30134.02,Automatic,730,23,Pending,26,False,False,False,0
R002870,L001915,C00249,P00075,2022-05-07,30749,32593.94,Manual,730,22,Declined,19,True,False,False,2
R002871,L001917,C00250,P00130,2021-08-21,88688,78045.44,Automatic,1095,20,Completed,12,False,False,False,3
R002872,L001918,C00250,P00127,2022-05-10,234897,218454.21,Negotiated,365,9,Completed,7,False,True,True,0
R002873,L001919,C00250,P00227,2022-03-18,74480,64052.8,Negotiated,730,12,Declined,30,False,True,False,2
R002874,L001919,C00250,P00227,2023-03-18,74480,64797.6,Automatic,730,6,Pending,1,True,True,True,1
R002875,L001919,C00250,P00227,2024-03-17,74480,75224.8,Manual,1095,4,Completed,30,True,True,False,3
R002876,L001920,C00250,P00204,2024-02-16,91607,109928.4,Negotiated,365,13,Declined,23,True,False,False,0
R002877,L001920,C00250,P00204,2025-02-15,91607,81530.23,Negotiated,365,24,Pending,2,True,False,False,1
R002878,L001920,C00250,P00204,2026-02-15,91607,104431.98,Negotiated,365,5,Pending,21,True,False,True,1
R002879,L001921,C00251,P00185,2024-08-03,37996,39515.84,Manual,365,6,Declined,22,True,True,False,3
R002880,L001923,C00251,P00154,2023-05-13,167008,172018.24,Negotiated,1095,3,Completed,11,True,True,False,1
R002881,L001924,C00252,P00031,2024-11-10,117648,95294.88,Manual,730,16,Completed,23,False,False,False,2
R002882,L001924,C00252,P00031,2024-12-10,117648,98824.32,Automatic,365,13,Declined,17,False,True,True,1
R002883,L001926,C00252,P00034,2025-04-13,80223,83431.92,Negotiated,730,17,Declined,21,True,True,True,0
R002884,L001928,C00252,P00115,2024-04-26,191130,162460.5,Manual,730,10,Declined,0,True,True,False,2
R002885,L001928,C00252,P00115,2025-04-26,191130,158637.9,Automatic,730,14,Declined,3,False,True,False,1
R002886,L001930,C00252,P00230,2021-06-23,100815,114929.1,Manual,730,19,Declined,16,True,False,False,1
R002887,L001930,C00252,P00230,2021-09-21,100815,100815.0,Manual,730,14,Declined,9,False,True,True,1
R002888,L001931,C00252,P00232,2021-01-11,41586,49487.34,Negotiated,730,0,Declined,9,True,False,True,0
R002889,L001931,C00252,P00232,2021-02-10,41586,39506.7,Manual,365,25,Completed,22,True,True,True,3
R002890,L001932,C00252,P00231,2022-06-02,90662,76156.08,Negotiated,730,20,Declined,13,True,True,False,1
R002891,L001932,C00252,P00231,2023-06-02,90662,107887.78,Manual,1095,12,Completed,3,False,False,True,1
R002892,L001933,C00252,P00122,2024-12-07,182508,178857.84,Automatic,1095,0,Declined,15,False,True,False,2
R002893,L001933,C00252,P00122,2025-03-07,182508,169732.44,Negotiated,365,12,Completed,20,False,False,False,0
R002894,L001935,C00252,P00123,2024-07-22,82656,94227.84,Manual,1095,21,Completed,21,True,False,False,2
R002895,L001935,C00252,P00123,2024-10-20,82656,93401.28,Manual,730,25,Completed,6,True,True,True,2
